timestamp,ano,mes,dia,hora,brilho_lux,potencia_w,tensao_v
2025-11-15 20:12:18,2025,11,15,20:12:18,604.3302580515877,725.2137256116417,228.36607289740752
2025-11-15 20:12:19,2025,11,15,20:12:19,373.3701354127651,769.1810907293063,218.04351206425235
2025-11-15 20:12:20,2025,11,15,20:12:20,452.8411322612655,183.57767708383938,213.06225783094203
2025-11-15 20:12:21,2025,11,15,20:12:21,646.5967362256068,352.8543773622697,216.7761345008847
2025-11-15 20:12:22,2025,11,15,20:12:22,113.37889319544914,612.202254346088,236.81923234969295
2025-11-15 20:12:23,2025,11,15,20:12:23,725.4495936008097,354.4474602241042,239.44334687090424
2025-11-15 20:12:25,2025,11,15,20:12:25,510.72587456233134,730.5181446794127,226.65980935305276
2025-11-15 20:12:26,2025,11,15,20:12:26,658.8155699448968,184.32144048940907,233.78751289312896
2025-11-15 20:12:27,2025,11,15,20:12:27,670.334732963614,294.2185513220845,215.49866640957958
2025-11-15 20:12:28,2025,11,15,20:12:28,775.9107918226979,615.7915365282817,234.40797688998398
2025-11-15 20:12:29,2025,11,15,20:12:29,688.3531356181858,351.31039046080303,217.92079183988716
2025-11-15 20:12:31,2025,11,15,20:12:31,267.3919541685402,673.5493711117036,233.3362481406383
2025-11-15 20:12:32,2025,11,15,20:12:32,598.7254428708335,363.07133728165377,230.5661288749377
2025-11-15 20:12:33,2025,11,15,20:12:33,229.9400908308729,303.60388394941026,210.02253377787292
2025-11-15 20:12:34,2025,11,15,20:12:34,537.6219666184847,670.3957404248699,234.42527999140088
2025-11-15 20:12:35,2025,11,15,20:12:35,759.437076407688,524.7669390880903,239.10127111855317
2025-11-15 20:12:36,2025,11,15,20:12:36,850.2804479312888,292.3532454431749,226.51530467567315
2025-11-15 20:12:38,2025,11,15,20:12:38,533.7200059535414,504.21182269334184,236.3024560926212
2025-11-15 20:12:39,2025,11,15,20:12:39,477.71646666257084,739.0451411780845,232.4871820738652
2025-11-15 20:12:40,2025,11,15,20:12:40,696.8084527569562,674.767691682045,211.0966573356436
2025-11-15 20:12:41,2025,11,15,20:12:41,768.1369327234081,488.9116622291346,211.0469304573184
2025-11-15 20:12:42,2025,11,15,20:12:42,415.3243311232084,114.38446952551138,211.6198052556449
2025-11-15 20:12:43,2025,11,15,20:12:43,731.761530966063,395.9442513703565,237.63196724319047
2025-11-15 20:12:44,2025,11,15,20:12:44,296.3785799663443,452.56295254950794,216.53205193166502
2025-11-15 20:12:46,2025,11,15,20:12:46,764.2269654639471,783.8972983665412,221.50006543559326
2025-11-15 20:12:47,2025,11,15,20:12:47,364.13216091579795,119.67729446266694,221.91197253961457
2025-11-15 20:12:48,2025,11,15,20:12:48,718.1233282201408,653.3354103626053,219.8880107390906
2025-11-15 20:12:49,2025,11,15,20:12:49,597.351354399133,730.6224760865002,225.0531650881396
2025-11-15 20:12:50,2025,11,15,20:12:50,383.6873994936135,255.906178457617,236.88552060587293
2025-11-15 20:12:51,2025,11,15,20:12:51,488.7533761792179,167.7261720549174,222.41019616213353
2025-11-15 20:12:52,2025,11,15,20:12:52,765.4376256963336,226.06662231904406,221.24391400873284
2025-11-15 20:12:54,2025,11,15,20:12:54,787.2697545316904,339.3934338448697,237.2810770996926
2025-11-15 20:12:55,2025,11,15,20:12:55,631.4926118320225,156.2680052902757,222.12351358100304
2025-11-15 20:12:56,2025,11,15,20:12:56,506.21394518180205,189.38265916677545,237.84588202112448
2025-11-15 20:12:57,2025,11,15,20:12:57,497.43116524460686,184.00309137701095,215.59332734134807
2025-11-15 20:16:35,2025,11,15,20:16:35,844.3761516025365,150.8383139280854,220.1654864687627
2025-11-15 20:16:37,2025,11,15,20:16:37,725.7806561231039,165.1379233824719,217.7982796733158
2025-11-15 20:16:38,2025,11,15,20:16:38,632.94740323162,155.51825457395438,236.48490095666605
